000000000000000000000000
105	000000004080000041800000
106	000000004080000041880000
107	000000004080000041900000
108	000000004080000041980000
109	000000004080000041a00000
110	000000004080000041a80000
111	0000000040a0000000000000
112	0000000040a000003f800000
113	0000000040a0000040000000
114	0000000040a0000040400000
115	0000000040a0000040800000
116	0000000040a0000040a00000
117	0000000040a0000040c00000
118	0000000040a0000040e00000
119	0000000040a0000041000000
120	0000000040a0000041100000
121	0000000040a0000041200000
122	0000000040a0000041300000
123	0000000040a0000041400000
124	0000000040a0000041500000
125	0000000040a0000041600000
126	0000000040a0000041700000
127	0000000040a0000041800000
128	0000000040a0000041880000
129	0000000040a0000041900000
130	0000000040a0000041980000
131	0000000040a0000041a00000
132	0000000040a0000041a80000
133	0000000040c0000000000000
134	0000000040c000003f800000
135	0000000040c0000040000000
136	0000000040c0000040400000
137	0000000040c0000040800000
138	0000000040c0000040a00000
139	0000000040c0000040c00000
140	0000000040c0000040e00000
141	0000000040c0000041000000
142	0000000040c0000041100000
143	0000000040c0000041200000
144	0000000040c0000041300000
145	0000000040c0000041400000
146	0000000040c0000041500000
147	0000000040c0000041600000
148	0000000040c0000041700000
149	0000000040c0000041800000
150	0000000040c0000041880000
151	0000000040c0000041900000
152	0000000040c0000041980000
153	0000000040c0000041a00000
154	0000000040c0000041a80000
155	0000000040e0000000000000
156	0000000040e000003f800000
157	0000000040e0000040000000
158	0000000040e0000040400000
159	0000000040e0000040800000
160	0000000040e0000040a00000
161	0000000040e0000040c00000
162	0000000040e0000040e00000
163	0000000040e0000041000000
164	0000000040e0000041100000
165	0000000040e0000041200000
166	0000000040e0000041300000
167	0000000040e0000041400000
168	0000000040e0000041500000
169	0000000040e0000041600000
170	0000000040e0000041700000
171	0000000040e0000041800000
172	0000000040e0000041880000
173	0000000040e0000041900000
174	0000000040e0000041980000
175	0000000040e0000041a00000
176	0000000040e0000041a80000
177	000000004100000000000000
178	00000000410000003f800000
179	000000004100000040000000
180	000000004100000040400000
181	000000004100000040800000
182	000000004100000040a00000
183	000000004100000040c00000
184	000000004100000040e00000
185	000000004100000041000000
186	000000004100000041100000
187	000000004100000041200000
188	000000004100000041300000
189	000000004100000041400000
190	000000004100000041500000
191	000000004100000041600000
192	000000004100000041700000
193	000000004100000041800000
194	000000004100000041880000
195	000000004100000041900000
196	000000004100000041980000
197	000000004100000041a00000
198	000000004100000041a80000
199	000000004110000000000000
200	00000000411000003f800000
201	000000004110000040000000
202	000000004110000040400000
203	000000004110000040800000
204	000000004110000040a00000
205	000000004110000040c00000
206	000000004110000040e00000
207	000000004110000041000000
208	000000004110000041100000
209	000000004110000041200000
210	000000004110000041300000
211	000000004110000041400000
212	000000004110000041500000
213	000000004110000041600000
214	000000004110000041700000
215	000000004110000041800000
216	000000004110000041880000
217	000000004110000041900000
218	000000004110000041980000
219	000000004110000041a00000
220	000000004110000041a80000
221	000000004120000000000000
222	00000000412000003f800000
223	000000004120000040000000
224	000000004120000040400000
225	000000004120000040800000
226	000000004120000040a00000
227	000000004120000040c00000
228	000000004120000040e00000
229	000000004120000041000000
230	000000004120000041100000
231	000000004120000041200000
232	000000004120000041300000
233	000000004120000041400000
234	000000004120000041500000
235	000000004120000041600000
236	000000004120000041700000
237	000000004120000041800000
238	000000004120000041880000
239	000000004120000041900000
240	000000004120000041980000
241	000000004120000041a00000
242	000000004120000041a80000
243	000000004130000000000000
244	00000000413000003f800000
245	000000004130000040000000
246	000000004130000040400000
247	000000004130000040800000
248	000000004130000040a00000
249	000000004130000040c00000
250	000000004130000040e00000
251	000000004130000041000000
252	000000004130000041100000
253	000000004130000041200000
254	000000004130000041300000
255	000000004130000041400000
256	000000004130000041500000
257	000000004130000041600000
258	000000004130000041700000
259	000000004130000041800000
260	000000004130000041880000
261	000000004130000041900000
262	000000004130000041980000
263	000000004130000041a00000
264	000000004130000041a80000
265	000000004140000000000000
266	00000000414000003f800000
267	000000004140000040000000
268	000000004140000040400000
269	000000004140000040800000
270	000000004140000040a00000
271	000000004140000040c00000
272	000000004140000040e00000
273	000000004140000041000000
274	000000004140000041100000
275	000000004140000041200000
276	000000004140000041300000
277	000000004140000041400000
278	000000004140000041500000
279	000000004140000041600000
280	000000004140000041700000
281	000000004140000041800000
282	000000004140000041880000
283	000000004140000041900000
284	000000004140000041980000
285	000000004140000041a00000
286	000000004140000041a80000
287	000000004150000000000000
288	00000000415000003f800000
289	000000004150000040000000
290	000000004150000040400000
291	000000004150000040800000
292	000000004150000040a00000
293	000000004150000040c00000
294	000000004150000040e00000
295	000000004150000041000000
296	000000004150000041100000
297	000000004150000041200000
298	000000004150000041300000
299	000000004150000041400000
300	000000004150000041500000
301	000000004150000041600000
302	000000004150000041700000
303	000000004150000041800000
304	000000004150000041880000
305	000000004150000041900000
306	000000004150000041980000
307	000000004150000041a00000
308	000000004150000041a80000
309	000000004160000000000000
310	00000000416000003f800000
311	000000004160000040000000
312	000000004160000040400000
313	000000004160000040800000
314	000000004160000040a00000
315	000000004160000040c00000
316	000000004160000040e00000
317	000000004160000041000000
318	000000004160000041100000
319	000000004160000041200000
320	000000004160000041300000
321	000000004160000041400000
322	000000004160000041500000
323	000000004160000041600000
324	000000004160000041700000
325	000000004160000041800000
326	000000004160000041880000
327	000000004160000041900000
328	000000004160000041980000
329	000000004160000041a00000
330	000000004160000041a80000
331	000000004170000000000000
332	00000000417000003f800000
333	000000004170000040000000
334	000000004170000040400000
335	000000004170000040800000
336	000000004170000040a00000
337	000000004170000040c00000
338	000000004170000040e00000
339	000000004170000041000000
340	000000004170000041100000
341	000000004170000041200000
342	000000004170000041300000
343	000000004170000041400000
344	000000004170000041500000
345	000000004170000041600000
346	000000004170000041700000
347	000000004170000041800000
348	000000004170000041880000
349	000000004170000041900000
350	000000004170000041980000
351	000000004170000041a00000
352	000000004170000041a80000
353	000000004180000000000000
354	00000000418000003f800000
355	000000004180000040000000
356	000000004180000040400000
357	000000004180000040800000
358	000000004180000040a00000
359	000000004180000040c00000
360	000000004180000040e00000
361	000000004180000041000000
362	000000004180000041100000
363	000000004180000041200000
364	000000004180000041300000
365	000000004180000041400000
366	000000004180000041500000
367	000000004180000041600000
368	000000004180000041700000
369	000000004180000041800000
370	000000004180000041880000
371	000000004180000041900000
372	000000004180000041980000
373	000000004180000041a00000
374	000000004180000041a80000
375	000000004188000000000000
376	00000000418800003f800000
377	000000004188000040000000
378	000000004188000040400000
379	000000004188000040800000
380	000000004188000040a00000
381	000000004188000040c00000
382	000000004188000040e00000
383	000000004188000041000000
384	000000004188000041100000
385	000000004188000041200000
386	000000004188000041300000
387	000000004188000041400000
388	000000004188000041500000
389	000000004188000041600000
390	000000004188000041700000
391	000000004188000041800000
392	000000004188000041880000
393	000000004188000041900000
394	000000004188000041980000
395	000000004188000041a00000
396	000000004188000041a80000
397	000000004190000000000000
398	00000000419000003f800000
399	000000004190000040000000
400	000000004190000040400000
401	000000004190000040800000
402	000000004190000040a00000
403	000000004190000040c00000
404	000000004190000040e00000
405	000000004190000041000000
406	000000004190000041100000
407	000000004190000041200000
408	000000004190000041300000
409	000000004190000041400000
410	000000004190000041500000
411	000000004190000041600000
412	000000004190000041700000
413	000000004190000041800000
414	000000004190000041880000
415	000000004190000041900000
416	000000004190000041980000
417	000000004190000041a00000
418	000000004190000041a80000
419	000000004198000000000000
420	00000000419800003f800000
421	000000004198000040000000
422	000000004198000040400000
423	000000004198000040800000
424	000000004198000040a00000
425	000000004198000040c00000
426	000000004198000040e00000
427	000000004198000041000000
428	000000004198000041100000
429	000000004198000041200000
430	000000004198000041300000
431	000000004198000041400000
432	000000004198000041500000
433	000000004198000041600000
434	000000004198000041700000
435	000000004198000041800000
436	000000004198000041880000
437	000000004198000041900000
438	000000004198000041980000
439	000000004198000041a00000
440	000000004198000041a80000
441	0000000041a0000000000000
442	0000000041a000003f800000
443	0000000041a0000040000000
444	0000000041a0000040400000
445	0000000041a0000040800000
446	0000000041a0000040a00000
447	0000000041a0000040c00000
448	0000000041a0000040e00000
449	0000000041a0000041000000
450	0000000041a0000041100000
451	0000000041a0000041200000
452	0000000041a0000041300000
453	0000000041a0000041400000
454	0000000041a0000041500000
455	0000000041a0000041600000
456	0000000041a0000041700000
457	0000000041a0000041800000
458	0000000041a0000041880000
459	0000000041a0000041900000
460	0000000041a0000041980000
461	0000000041a0000041a00000
462	0000000041a0000041a80000
463	0000000041a8000000000000
464	0000000041a800003f800000
465	0000000041a8000040000000
466	0000000041a8000040400000
467	0000000041a8000040800000
468	0000000041a8000040a00000
469	0000000041a8000040c00000
470	0000000041a8000040e00000
471	0000000041a8000041000000
472	0000000041a8000041100000
473	0000000041a8000041200000
474	0000000041a8000041300000
475	0000000041a8000041400000
476	0000000041a8000041500000
477	0000000041a8000041600000
478	0000000041a8000041700000
479	0000000041a8000041800000
480	0000000041a8000041880000
481	0000000041a8000041900000
482	0000000041a8000041980000
483	0000000041a8000041a00000
484	0000000041a8000041a80000
485	3f8000000000000000000000
486	3f800000000000003f800000
487	3f8000000000000040000000
488	3f8000000000000040400000
489	3f8000000000000040800000
490	3f8000000000000040a00000
491	3f8000000000000040c00000
492	3f8000000000000040e00000
493	3f8000000000000041000000
494	3f8000000000000041100000
495	3f8000000000000041200000
496	3f8000000000000041300000
497	3f8000000000000041400000
498	3f8000000000000041500000
499	3f8000000000000041600000
500	3f8000000000000041700000
501	3f8000000000000041800000
502	3f8000000000000041880000
503	3f8000000000000041900000
504	3f8000000000000041980000
505	3f8000000000000041a00000
506	3f8000000000000041a80000
507	3f8000003f80000000000000
508	3f8000003f8000003f800000
509	3f8000003f80000040000000
510	3f8000003f80000040400000
511	3f8000003f80000040800000
512	3f8000003f80000040a00000
513	3f8000003f80000040c00000
514	3f8000003f80000040e00000
515	3f8000003f80000041000000
516	3f8000003f80000041100000
517	3f8000003f80000041200000
518	3f8000003f80000041300000
519	3f8000003f80000041400000
520	3f8000003f80000041500000
521	3f8000003f80000041600000
522	3f8000003f80000041700000
523	3f8000003f80000041800000
524	3f8000003f80000041880000
525	3f8000003f80000041900000
526	3f8000003f80000041980000
527	3f8000003f80000041a00000
528	3f8000003f80000041a80000
529	3f8000004000000000000000
530	3f800000400000003f800000
531	3f8000004000000040000000
532	3f8000004000000040400000
533	3f8000004000000040800000
534	3f8000004000000040a00000
535	3f8000004000000040c00000
536	3f8000004000000040e00000
537	3f8000004000000041000000
538	3f8000004000000041100000
539	3f8000004000000041200000
540	3f8000004000000041300000
541	3f8000004000000041400000
542	3f8000004000000041500000
543	3f8000004000000041600000
544	3f8000004000000041700000
545	3f8000004000000041800000
546	3f8000004000000041880000
547	3f8000004000000041900000
548	3f8000004000000041980000
549	3f8000004000000041a00000
550	3f8000004000000041a80000
551	3f8000004040000000000000
552	3f800000404000003f800000
553	3f8000004040000040000000
554	3f8000004040000040400000
555	3f8000004040000040800000
556	3f8000004040000040a00000
557	3f8000004040000040c00000
558	3f8000004040000040e00000
559	3f8000004040000041000000
560	3f8000004040000041100000
561	3f8000004040000041200000
562	3f8000004040000041300000
563	3f8000004040000041400000
564	3f8000004040000041500000
565	3f8000004040000041600000
566	3f8000004040000041700000
567	3f8000004040000041800000
568	3f8000004040000041880000
569	3f8000004040000041900000
570	3f8000004040000041980000
571	3f8000004040000041a00000
572	3f8000004040000041a80000
573	3f8000004080000000000000
574	3f800000408000003f800000
575	3f8000004080000040000000
576	3f8000004080000040400000
577	3f8000004080000040800000
578	3f8000004080000040a00000
579	3f8000004080000040c00000
580	3f8000004080000040e00000
581	3f8000004080000041000000
582	3f8000004080000041100000
583	3f8000004080000041200000
584	3f8000004080000041300000
585	3f8000004080000041400000
586	3f8000004080000041500000
587	3f8000004080000041600000
588	3f8000004080000041700000
589	3f8000004080000041800000
590	3f8000004080000041880000
591	3f8000004080000041900000
592	3f8000004080000041980000
593	3f8000004080000041a00000
594	3f8000004080000041a80000
595	3f80000040a0000000000000
596	3f80000040a000003f800000
597	3f80000040a0000040000000
598	3f80000040a0000040400000
599	3f80000040a0000040800000
600	3f80000040a0000040a00000
601	3f80000040a0000040c00000
602	3f80000040a0000040e00000
603	3f80000040a0000041000000
604	3f80000040a0000041100000
605	3f80000040a0000041200000
606	3f80000040a0000041300000
607	3f80000040a0000041400000
608	3f80000040a0000041500000
609	3f80000040a0000041600000
610	3f80000040a0000041700000
611	3f80000040a0000041800000
612	3f80000040a0000041880000
613	3f80000040a0000041900000
614	3f80000040a0000041980000
615	3f80000040a0000041a00000
616	3f80000040a0000041a80000
617	3f80000040c0000000000000
618	3f80000040c000003f800000
619	3f80000040c0000040000000
620	3f80000040c0000040400000
621	3f80000040c0000040800000
622	3f80000040c0000040a00000
623	3f80000040c0000040c00000
624	3f80000040c0000040e00000
625	3f80000040c0000041000000
626	3f80000040c0000041100000
627	3f80000040c0000041200000
628	3f80000040c0000041300000
629	3f80000040c0000041400000
630	3f80000040c0000041500000
631	3f80000040c0000041600000
632	3f80000040c0000041700000
633	3f80000040c0000041800000
634	3f80000040c0000041880000
635	3f80000040c0000041900000
636	3f80000040c0000041980000
637	3f80000040c0000041a00000
638	3f80000040c0000041a80000
639	3f80000040e0000000000000
640	3f80000040e000003f800000
641	3f80000040e0000040000000
642	3f80000040e0000040400000
643	3f80000040e0000040800000
644	3f80000040e0000040a00000
645	3f80000040e0000040c00000
646	3f80000040e0000040e00000
647	3f80000040e0000041000000
648	3f80000040e0000041100000
649	3f80000040e0000041200000
650	3f80000040e0000041300000
651	3f80000040e0000041400000
652	3f80000040e0000041500000
653	3f80000040e0000041600000
654	3f80000040e0000041700000
655	3f80000040e0000041800000
656	3f80000040e0000041880000
657	3f80000040e0000041900000
658	3f80000040e0000041980000
659	3f80000040e0000041a00000
660	3f80000040e0000041a80000
661	3f8000004100000000000000
662	3f800000410000003f800000
663	3f8000004100000040000000
664	3f8000004100000040400000
665	3f8000004100000040800000
666	3f8000004100000040a00000
667	3f8000004100000040c00000
668	3f8000004100000040e00000
669	3f8000004100000041000000
670	3f8000004100000041100000
671	3f8000004100000041200000
672	3f8000004100000041300000
673	3f8000004100000041400000
674	3f8000004100000041500000
675	3f8000004100000041600000
676	3f8000004100000041700000
677	3f8000004100000041800000
678	3f8000004100000041880000
679	3f8000004100000041900000
680	3f8000004100000041980000
681	3f8000004100000041a00000
682	3f8000004100000041a80000
683	3f8000004110000000000000
684	3f800000411000003f800000
685	3f8000004110000040000000
686	3f8000004110000040400000
687	3f8000004110000040800000
688	3f8000004110000040a00000
689	3f8000004110000040c00000
690	3f8000004110000040e00000
691	3f8000004110000041000000
692	3f8000004110000041100000
693	3f8000004110000041200000
694	3f8000004110000041300000
695	3f8000004110000041400000
696	3f8000004110000041500000
697	3f8000004110000041600000
698	3f8000004110000041700000
699	3f8000004110000041800000
700	3f8000004110000041880000
701	3f8000004110000041900000
702	3f8000004110000041980000
703	3f8000004110000041a00000
704	3f8000004110000041a80000
705	3f8000004120000000000000
706	3f800000412000003f800000
707	3f8000004120000040000000
708	3f8000004120000040400000
709	3f8000004120000040800000
710	3f8000004120000040a00000
711	3f8000004120000040c00000
712	3f8000004120000040e00000
713	3f8000004120000041000000
714	3f8000004120000041100000
715	3f8000004120000041200000
716	3f8000004120000041300000
717	3f8000004120000041400000
718	3f8000004120000041500000
719	3f8000004120000041600000
720	3f8000004120000041700000
721	3f8000004120000041800000
722	3f8000004120000041880000
723	3f8000004120000041900000
724	3f8000004120000041980000
725	3f8000004120000041a00000
726	3f8000004120000041a80000
727	3f8000004130000000000000
728	3f800000413000003f800000
729	3f8000004130000040000000
730	3f8000004130000040400000
731	3f8000004130000040800000
732	3f8000004130000040a00000
733	3f8000004130000040c00000
734	3f8000004130000040e00000
735	3f8000004130000041000000
736	3f8000004130000041100000
737	3f8000004130000041200000
738	3f8000004130000041300000
739	3f8000004130000041400000
740	3f8000004130000041500000
741	3f8000004130000041600000
742	3f8000004130000041700000
743	3f8000004130000041800000
744	3f8000004130000041880000
745	3f8000004130000041900000
746	3f8000004130000041980000
747	3f8000004130000041a00000
748	3f8000004130000041a80000
749	3f8000004140000000000000
750	3f800000414000003f800000
751	3f8000004140000040000000
752	3f8000004140000040400000
753	3f8000004140000040800000
754	3f8000004140000040a00000
755	3f8000004140000040c00000
756	3f8000004140000040e00000
757	3f8000004140000041000000
758	3f8000004140000041100000
759	3f8000004140000041200000
760	3f8000004140000041300000
761	3f8000004140000041400000
762	3f8000004140000041500000
763	3f8000004140000041600000
764	3f8000004140000041700000
765	3f8000004140000041800000
766	3f8000004140000041880000
767	3f8000004140000041900000
768	3f8000004140000041980000
769	3f8000004140000041a00000
770	3f8000004140000041a80000
771	3f8000004150000000000000
772	3f800000415000003f800000
773	3f8000004150000040000000
774	3f8000004150000040400000
775	3f8000004150000040800000
776	3f8000004150000040a00000
777	3f8000004150000040c00000
778	3f8000004150000040e00000
779	3f8000004150000041000000
780	3f8000004150000041100000
781	3f8000004150000041200000
782	3f8000004150000041300000
783	3f8000004150000041400000
784	3f8000004150000041500000
785	3f8000004150000041600000
786	3f8000004150000041700000
787	3f8000004150000041800000
788	3f8000004150000041880000
789	3f8000004150000041900000
790	3f8000004150000041980000
791	3f8000004150000041a00000
792	3f8000004150000041a80000
793	3f8000004160000000000000
794	3f800000416000003f800000
795	3f8000004160000040000000
796	3f8000004160000040400000
797	3f8000004160000040800000
798	3f8000004160000040a00000
799	3f8000004160000040c00000
800	3f8000004160000040e00000
801	3f8000004160000041000000
802	3f8000004160000041100000
803	3f8000004160000041200000
804	3f8000004160000041300000
805	3f8000004160000041400000
806	3f8000004160000041500000
807	3f8000004160000041600000
808	3f8000004160000041700000
809	3f8000004160000041800000
810	3f8000004160000041880000
811	3f8000004160000041900000
812	3f8000004160000041980000
813	3f8000004160000041a00000
814	3f8000004160000041a80000
815	3f8000004170000000000000
816	3f800000417000003f800000
817	3f8000004170000040000000
818	3f8000004170000040400000
819	3f8000004170000040800000
820	3f8000004170000040a00000
821	3f8000004170000040c00000
822	3f8000004170000040e00000
823	3f8000004170000041000000
824	3f8000004170000041100000
825	3f8000004170000041200000
826	3f8000004170000041300000
827	3f8000004170000041400000
828	3f8000004170000041500000
829	3f8000004170000041600000
830	3f8000004170000041700000
831	3f8000004170000041800000
832	3f8000004170000041880000
833	3f8000004170000041900000
834	3f8000004170000041980000
835	3f8000004170000041a00000
836	3f8000004170000041a80000
837	3f8000004180000000000000
838	3f800000418000003f800000
839	3f8000004180000040000000
840	3f8000004180000040400000
841	3f8000004180000040800000
842	3f8000004180000040a00000
843	3f8000004180000040c00000
844	3f8000004180000040e00000
845	3f8000004180000041000000
846	3f8000004180000041100000
847	3f8000004180000041200000
848	3f8000004180000041300000
849	3f8000004180000041400000
850	3f8000004180000041500000
851	3f8000004180000041600000
852	3f8000004180000041700000
853	3f8000004180000041800000
854	3f8000004180000041880000
855	3f8000004180000041900000
856	3f8000004180000041980000
857	3f8000004180000041a00000
858	3f8000004180000041a80000
859	3f8000004188000000000000
860	3f800000418800003f800000
861	3f8000004188000040000000
862	3f8000004188000040400000
863	3f8000004188000040800000
864	3f8000004188000040a00000
865	3f8000004188000040c00000
866	3f8000004188000040e00000
867	3f8000004188000041000000
868	3f8000004188000041100000
869	3f8000004188000041200000
870	3f8000004188000041300000
871	3f8000004188000041400000
872	3f8000004188000041500000
873	3f8000004188000041600000
874	3f8000004188000041700000
875	3f8000004188000041800000
876	3f8000004188000041880000
877	3f8000004188000041900000
878	3f8000004188000041980000
879	3f8000004188000041a00000
880	3f8000004188000041a80000
881	3f8000004190000000000000
882	3f800000419000003f800000
883	3f8000004190000040000000
884	3f8000004190000040400000
885	3f8000004190000040800000
886	3f8000004190000040a00000
887	3f8000004190000040c00000
888	3f8000004190000040e00000
889	3f8000004190000041000000
890	3f8000004190000041100000
891	3f8000004190000041200000
892	3f8000004190000041300000
893	3f8000004190000041400000
894	3f8000004190000041500000
895	3f8000004190000041600000
896	3f8000004190000041700000
897	3f8000004190000041800000
898	3f8000004190000041880000
899	3f8000004190000041900000
900	3f8000004190000041980000
901	3f8000004190000041a00000
902	3f8000004190000041a80000
903	3f8000004198000000000000
904	3f800000419800003f800000
905	3f8000004198000040000000
906	3f8000004198000040400000
907	3f8000004198000040800000
908	3f8000004198000040a00000
909	3f8000004198000040c00000
910	3f8000004198000040e00000
911	3f8000004198000041000000
912	3f8000004198000041100000
913	3f8000004198000041200000
914	3f8000004198000041300000
915	3f8000004198000041400000
916	3f8000004198000041500000
917	3f8000004198000041600000
918	3f8000004198000041700000
919	3f8000004198000041800000
920	3f8000004198000041880000
921	3f8000004198000041900000
922	3f8000004198000041980000
923	3f8000004198000041a00000
924	3f8000004198000041a80000
925	3f80000041a0000000000000
926	3f80000041a000003f800000
927	3f80000041a0000040000000
928	3f80000041a0000040400000
929	3f80000041a0000040800000
930	3f80000041a0000040a00000
931	3f80000041a0000040c00000
932	3f80000041a0000040e00000
933	3f80000041a0000041000000
934	3f80000041a0000041100000
935	3f80000041a0000041200000
936	3f80000041a0000041300000
937	3f80000041a0000041400000
938	3f80000041a0000041500000
939	3f80000041a0000041600000
940	3f80000041a0000041700000
941	3f80000041a0000041800000
942	3f80000041a0000041880000
943	3f80000041a0000041900000
944	3f80000041a0000041980000
945	3f80000041a0000041a00000
946	3f80000041a0000041a80000
947	3f80000041a8000000000000
948	3f80000041a800003f800000
949	3f80000041a8000040000000
950	3f80000041a8000040400000
951	3f80000041a8000040800000
952	3f80000041a8000040a00000
953	3f80000041a8000040c00000
954	3f80000041a8000040e00000
955	3f80000041a8000041000000
956	3f80000041a8000041100000
957	3f80000041a8000041200000
958	3f80000041a8000041300000
959	3f80000041a8000041400000
960	3f80000041a8000041500000
961	3f80000041a8000041600000
962	3f80000041a8000041700000
963	3f80000041a8000041800000
964	3f80000041a8000041880000
965	3f80000041a8000041900000
966	3f80000041a8000041980000
967	3f80000041a8000041a00000
968	3f80000041a8000041a80000
969	400000000000000000000000
970	40000000000000003f800000
971	400000000000000040000000
972	400000000000000040400000
973	400000000000000040800000
974	400000000000000040a00000
975	400000000000000040c00000
976	400000000000000040e00000
977	400000000000000041000000
978	400000000000000041100000
979	400000000000000041200000
980	400000000000000041300000
981	400000000000000041400000
982	400000000000000041500000
983	400000000000000041600000
984	400000000000000041700000
985	400000000000000041800000
986	400000000000000041880000
987	400000000000000041900000
988	400000000000000041980000
989	400000000000000041a00000
990	400000000000000041a80000
991	400000003f80000000000000
992	400000003f8000003f800000
993	400000003f80000040000000
994	400000003f80000040400000
995	400000003f80000040800000
996	400000003f80000040a00000
997	400000003f80000040c00000
998	400000003f80000040e00000
999	400000003f80000041000000
1000	400000003f80000041100000
1001	400000003f80000041200000
1002	400000003f80000041300000
1003	400000003f80000041400000
1004	400000003f80000041500000
1005	400000003f80000041600000
1006	400000003f80000041700000
1007	400000003f80000041800000
1008	400000003f80000041880000
1009	400000003f80000041900000
1010	400000003f80000041980000
1011	400000003f80000041a00000
1012	400000003f80000041a80000
1013	400000004000000000000000
1014	40000000400000003f800000
1015	400000004000000040000000
1016	400000004000000040400000
1017	400000004000000040800000
1018	400000004000000040a00000
1019	400000004000000040c00000
1020	400000004000000040e00000
1021	400000004000000041000000
1022	400000004000000041100000
1023	400000004000000041200000
1024	400000004000000041300000
1025	400000004000000041400000
1026	400000004000000041500000
1027	400000004000000041600000
1028	400000004000000041700000
1029	400000004000000041800000
1030	400000004000000041880000
1031	400000004000000041900000
1032	400000004000000041980000
1033	400000004000000041a00000
1034	400000004000000041a80000
1035	400000004040000000000000
1036	40000000404000003f800000
1037	400000004040000040000000
1038	400000004040000040400000
1039	400000004040000040800000
1040	400000004040000040a00000
1041	400000004040000040c00000
1042	400000004040000040e00000
1043	400000004040000041000000
1044	400000004040000041100000
1045	400000004040000041200000
1046	400000004040000041300000
1047	400000004040000041400000
1048	400000004040000041500000
1049	400000004040000041600000
1050	400000004040000041700000
1051	400000004040000041800000
1052	400000004040000041880000
1053	400000004040000041900000
1054	400000004040000041980000
1055	400000004040000041a00000
1056	400000004040000041a80000
1057	400000004080000000000000
1058	40000000408000003f800000
1059	400000004080000040000000
1060	400000004080000040400000
1061	400000004080000040800000
1062	400000004080000040a00000
1063	400000004080000040c00000
1064	400000004080000040e00000
1065	400000004080000041000000
1066	400000004080000041100000
1067	400000004080000041200000
1068	400000004080000041300000
1069	400000004080000041400000
1070	400000004080000041500000
1071	400000004080000041600000
1072	400000004080000041700000
1073	400000004080000041800000
1074	400000004080000041880000
1075	400000004080000041900000
1076	400000004080000041980000
1077	400000004080000041a00000
1078	400000004080000041a80000
1079	4000000040a0000000000000
1080	4000000040a000003f800000
1081	4000000040a0000040000000
1082	4000000040a0000040400000
1083	4000000040a0000040800000
1084	4000000040a0000040a00000
1085	4000000040a0000040c00000
1086	4000000040a0000040e00000
1087	4000000040a0000041000000
1088	4000000040a0000041100000
1089	4000000040a0000041200000
1090	4000000040a0000041300000
1091	4000000040a0000041400000
1092	4000000040a0000041500000
1093	4000000040a0000041600000
1094	4000000040a0000041700000
1095	4000000040a0000041800000
1096	4000000040a0000041880000
1097	4000000040a0000041900000
1098	4000000040a0000041980000
1099	4000000040a0000041a00000
1100	4000000040a0000041a80000
1101	4000000040c0000000000000
1102	4000000040c000003f800000
1103	4000000040c0000040000000
1104	4000000040c0000040400000
1105	4000000040c0000040800000
1106	4000000040c0000040a00000
1107	4000000040c0000040c00000
